Text,Label
"Oh, please show me this. I wait with bated breath for you to provide the quotation in which I ""assumed"" that evolution has been ""disproved"" I'm really looking forward to your providing of this. Until then, you aren't worth my time, strawman.",1
"If guns do kill, then why should we arrest the people instead of the guns?",1
"As if a mentally incapacitated/incompetent would be allowed to retain the rank of major, and actually be scheduled for deployment into a war zone on active duty.",1
"Why is it left to me to have to respond to this? I guess the question is, what is she petrified of?",1
"He was big on ""Turn the other cheek"", the pacifist non-gunner.",1
"Except for other inmates, guards, medical staff, etc. And no...nobody has ever escaped from prison and killed again...no...that wouldn't happen.",1
"Because of your question "" What is your definition of pure"", I now know how to make soap. I'll never stink again!!! And I think homeopathic medicine is all about using things like vitamin c to prevent colds, and making sure you ingest lots of calcium if you are worried about ostioperosis. Ya know stuff that makes sense.",1
"No Doc. Obama will be happy for Reo. It is compassionate, Social justice stuff, and all!",1
"There's more to this story. The doctors who performed the abortion and the girl's mother, were excommunicated from the Catholic Church. And get this: the stepfather who raped his stepdaughter since she was six was NOT excommunicated, because by the Church's logic, what he did was not as bad! But you know, given the way women are dealt with in their holy book, I shouldn't be surprised. http://www.cbc.ca/world/story/2009/0...n.html?ref=rss",1
"You mean on the road shared with the adjacent property they claim as tribal land? Mr. Brown was able to attend ball games. Not exactly held captive was he? Where in Canada is it illegal to defend yourself with a firearm, given sufficient threat? And what did the Indians do to the Brown's to justify using deadly force?",1
No surprises that an unemployed former public servant would support increasing the amount he leeches off everyone else. It's a joke this is even something people would think about at this point. The titanic's sinking and you're thinking about whether to ask for a room with lilac lampshades.,1
"also josephdphillips sterilization would be automatically part of the process after the family has two kids. didn't mention it originally, but probably a good idea, since what would stop them otherwise?",1
So much for the idea of the more helpless you make yourself the safer you are eh!,1
"Yeah, ok, keep up with your ""Creationist"" therory and I'll stick to my much more believable idea of ""Evolution."" Keep your religion out of MY Government!",1
"You forgot one. For trying to bring eugenics to the US. We wouldn't want those ""poor negros"" reproducing now would we?",1
"Well nobody has turned up the Ark have they, termites could assure that if properly used. After 40 days and more they would be ravenous.",1
"Well, I think I will be sending Satan a snow shovel about now. We actually agree on something. It is ""inconceivable"" (to quote ""the Princess Bride"")",1
"So you think it is a good idea for public schools to assume the role of parents? Perhaps you would support a balance then. Given what you say here, you wouldn't think it a bad idea for the New Hampshire School System to take a field trip to the local Catholic church would you? You know, so kids can know what resources, agencies, and organizations are available to them in the event that they may need to interact with them in the future. The School Board apparently gets the message, however. According to the article, it has instructed school administrators to investigate the matter, and determine whether disciplinary action is necessary. I would think it is.",1
"... If we allow passengers to have guns, then the terrorists will use guns, not boxcutters. Besides, I highly doubt plane passengers will allow hijackers who only have blades to fly planes into buildings anymore.",1
You obviously don't read many posts. Why is this relevant?,1
good thing this argument has never been done!...oh wait. With that logic we should make everything legal. You are much better off making theft legal and safe (no more guns needed!) than to have it illegal and dangerous.,1
"Quit using movie stars. After Kerry lost, a lot of them got a bad rap and are generally annoying. You're better off corrupting politicians, like that would be hard anyway.",1
So then will you go the way on liberty (repeal stoopid laws) or tyranny (enact more unconstitutional laws)?,1
"I dunno, I keep seeing more and more chinese around here!! And they all have 3 kids! They come over here just so they can breed. They invade a host that is more favorable for replication. Viral! [please, this is a joke, any chinese out there, just a joke!]",1
I also took a look and think your evaluation is charitable.,1
"No, its not. Thats a strawman. I have never stated anything of the sort. You just cannot debate honestly. I never said that since one argument is wrong, that all are wrong. I am saying that I can prove all the arguments wrong independantly. Not that I have to. Now, any of you able to give even a hint of an intelligent answer to the OP? Or does that shatter your delusion that you dont support murdering children?",1
"The judge should be informed that 'the leading' IDist admits that ID is religion. (yes, I've posted this before...) What else could an unembodied designer, which naturalism perforce excludes, be but a deity? So Dembski's ID has one or more unspecified deities - supernatural, unembodied designers - creating biological systems, at some unknown time, at some unknown place, by some unknown series of steps. What a great scientific theory! :-)",1
"I actually agree. Make it legal and sign away your rights. However - there are plenty of fathers who opt....... ""Deadbeat Dad"" is practically a profession.",1
"Free traders, rummers, smugglers, disdainers of law, pirates, essentially. But wait! Weren't the pirates a Marxist lot? Aren't there rumors about Black Beard and his communistic leanings? Smugglers And Smuggling in Cornwall",1
"Do a little math here: http://education.yahoo.com/reference...sp/popula.html Minus: 500,000 est, who marched in this protest. Leaves at LEAST 39,500,000 who did NOT march. Further into the article: Read it for yourself. http://www.commondreams.org/cgi-bin/...05/0422-08.htm",1
"I think I understand this. The goal is clear, check. Self-restraint is good, check. But I do not see what this has to do with the OP. Could you explain, please? Who are you recommending should use self-restraint? The protestors? Or are you saying, self-restraint is your recommendation for birth control?",1
"Indeed, Fellow Pastafarian, will those christians ever learn?: And indeed, DamEtel, fellow skeptic, will they ever learn? The answer is no. So... cheers.",1
"I think we're seeing a culture war. Hardly seems a fair fight though, since only one side has any.:p",1
"As the ""leak"" appears to have happened SIXTEEN YEARS AGO, she may have difficulty catching up with that.",1
well that won't help you when you go to hell...Woo hoo,1
"Reading comprehension not among your skill sets eh simone? Splain to us how this 2000+ page monster is going to relieve the problem will you. While you are at it, let us know where you got your fitional 50 million number. Lots of people will die, insurance is no guarantee of life baby. Get real",1
Does a bear **** in the woods? Does the Pope live in Rome?,1
"Oh they are? Thats strange... I could not find where exactly they stand on any of thier numerous websites, just more restrictions... And the old HCI was not ""moderate""",1
You don't view infants as people either? What form of beast are you?,1
"Why is that a good reason for this sort of law? What's the sense in removing the rights of citizens just to make a cop's job easier? Do you also support repealing the Fourth and Fifth Amendments (or the Canadian equivalent, if they have it), just to make cops' jobs easier? Allowing cops to use torture in interrogations would also make their jobs easier. Would you support that?",1
So it's your contention that hundreds of thousands of firearms stolen from residences annually is just par for the course?,1
"Well if no siege comes, I guess no harm no foul.",1
"Uh oh, Mr. Poe's proclamation crashes and burns right there - the Bible says no such thing. This is where a satire quickly changes from something that starts out as mocking, (designed to be something that could be innocence) to a complete lie. It never takes long for atheist satirists to demonstrate their lack of knowledge of the Bible. Atheist mockers dont seem to be quite as skilled as Mr Poe would have us believe.",1
"PROJECTION, again.... I'm amazed you can't recognise the amount you do it....",1
"'Life threatening condition that is always physically harmful""? What a giant load of steamy BS. Rarely is pregnancy physically harmful and even rarer is it life threatening. There are over 6 Billion people on this earth today. If motherhood was so damn dangerous, don't you think the population would be a lot lower, even if it was just due to mothers keeling over after giving birth? Where do you get this BS from, Planned Parenthood?",1
"So there you have an example of a deterministic system acting to suprise you with unpredictable behavior. Consider it an example of deterministic ""free-will""",1
"You know America has fallen to a disgusting low when the parasites are furious that someone's rights are not being trampled on to an equal extent to everybody elses. It would be as though during the bombing campaign on Iraq, the left were out protesting that the US hadn't killed an equal number of Israelis, to be equitable. Why even bother getting into the idiocy of someone who thinks the constitution means ""You can restrict free speech, as long as you restrict it to everybody equally, and don't do the 2nd amendment lobby any favours"", maybe they've mistaken the constitution for the communist manifesto.",1
Oh vey! Vat du they say about the U.S. Marshals service committing more crimes than people they have actually arrested for a crime?,1
"Well, that's at least one helluva way to say good bye.",1
I don't drink and I'm not overweight. But I bet you have a bad habit with junk food and FOX news/couch potatoism. With a sixpack by your side.,1
Do you have to work at becoming so scientifically illiterate? What ever happened to the creationist chant about evolution being a product of pure chance? You seem to chant all of the other creationist tripe.,1
Oh really? <snicker> Then why don't you: 1) explain exactly how my second statement is wrong and 2) how the rest of your post was not an attempt to explain how you wrongly believed my statement to be wrong Here is your entire post:,1
"So the fact that we still have criminals who choose to kill others, should be used against is in determining whether we can be trusted or not?",1
"""military pattern, free-standing pistol grip:Perhaps this is what makes a regular firearm a super duper high-powered assault weapon.It could happen you know, trick up that .22lr into a .50 cal. sniper rifle.hahahahahahahahahaha.",1
"If that was a compliment, why do I feel that I need a hot shower?",1
"So if Jitobear's mother had the option to abort Jitobear in utero, you want Jitobear to have the same option with any children she carries? That's awfully progressive of you.",1
"Well, since the definition of marriage involves ""bringing together to make one"" then that doesn't make sense. But, whatever, nothings stopping you. Marry yourself. I just did (in the eyes of god).",1
"And I didn't. Did you note how I explicitly put [Jesus said] for the first two quotes from the Bible, but not for the third one? Any idea why? Come on, think ... you can do it!",1
WND is not some guy on the internet who is 30 years old and has only had summer jobs on his resume.,1
Good news. It seems as time goes on Arizona attempts to become more and more intolerant and bigoted. Thankfully he put an end to this one (too bad not the immigration one).,1
Well at least you can't have a drive by swording. You can run from a sword. They are pretty tough to conceal in a bank robbery.,1
"So you would have the mother, all four fetus's die instead. Well, just so long as your conscience is clear.",1
So I am thinking it won't be long before we see your butt moving to New England.....look me up when ya get here!,1
"So Steeeeve, as you have made no response in over a month I'll take your answer to my last question as a yes: More AIDS deaths are an acceptable trade for reducing access to abortion.   If you disagree, I'm all ears as to your justification.",1
So a mother can kill her handicapped child? That's going in the sig.,1
"So being easy to know makes it good? methinks that's not quite right.   Well the oldest fossils are (IIRC) 3.8 billion years old.......   Thats true, but we also don't know how the Mary Celeste came to loose its crew, but it did.   Actually, you have slipped into talking Bible here and seem to be refering to the miracle of Lazarus.   Evolution continues...... sadly for you, your lifespan means you won't see much of it happening, at least the sort of evolving that always seems to bake your noodle.   Young Earth Creationism is ""more well explained"" if we do the intellectual equivalent of sticking our fingers in our ears and yelling ""lalalalala! I can't hear you!""",1
So how is the oil and gas agreement with China working out for you antipodeans?,1
"So if Geology is a fairy tale since it supports evolution, how do we find where to drill for oil or coal?",1
"So if you quoted Ted Kennedy when he said to his wife in an event that wasn't even publicized ""Good morning, sweetie"", that would be an answer?   I wouldn't think you'd miss (or ignore) ""anti-gun quote"", which I have emphasized in this post. Your quote was not directly implicitive against guns. It actually was more anti-war than anti-gun, even if it wasn't pro gun. I've explained this multiple times, and you completely ignored me.",1
"So is Clemson related to Clem Kadiddlehopper or somebody else? I am afraid I have never heard of the man before.   On MY planet, it's not I who must prove existence. All the ""others"" must prove it.   I don't care if the pi/pie is square or the usual shape, round, a circle. As long as it's strawberry/rhubarb, served hot with ONE scoop of REAL vanilla ice cream........With a glass of COLD milk.",1
"So is it safe to say you may be for pro-ignorance? With technology ANSWERS become clear.   Everything cost money. Education cost money, therefore knowledge has a price tag. Do you now suggest people don't go to College because it too is yet another EXPENSE. Society should NOT be inventing equipment that advance our intelligence.   Sonograms are great tool for understanding more to those women who have doubt. I don't know about you, but I'm all for empowerment with knowledge. Most people are ""VISUAL"" people and perhaps seeing the unborn may make the CHOICE clearer for the woman.   I'm for educating those from ALL PERSPECTIVES. Most people would rather see physcial evidence that a sonogram may provide than the RHETORIC of SLOGANS and IDEALISTIC POINTS OF VIEW.   I know your kind...""just trust me"" is your motto.",1
So it is perfectly legal to shoot someone whom you think might possibly attack you in the future with a gun...seems if anything it is far more like removing the guns from people who can't be trusted with them.,1
"So lemme get this straight. Terrorist agents, who have access to missile launchers, grenades, grenade launchers, heavy machine guns, and anti-aircraft cannons, all of which come from all other nations in the world...are going through the hassle of coming to America, procuring forged documentation, and buying civilian legal firearms that no army in the world has ever adopted as their main battle weapons?   Did you eat lead paint as a kid? Because nobody in full possession of their mental facilities could possibly believe this.",1
"So newborn babies only have no Christian beliefs because Satan has removed them?   My position would be that the 'natural' (read:before external influences) state of a person is atheism, for the same reason that you 'naturally' have no belief in gremlins. People aren't born with beliefs, they are naturalised into them - whatever that belief may be.",1
"barbaric) than what Hitler did in the Holocaust?"" So once again we have a viewpoint that misses the fact that the vast majority of those exterminated by the Nazi's died under extremely unpleasant conscious circumstances? there was no mercy lost on these people, and many had been subjected to early traumas and tortures as well.How can you even compare being gassed (large chamber or small?), shot, beaten to death maybe even being killed in an experiement to test the limits of human resistance to high atmospheric pressure with aborting a foetus?Or perhaps you would care to demonstrate how a foetus that is aborted experiences any terror and pain like someone who was gassed at Auschwitz?THe crux of this is can you prove that an abortion is more barbaric than torture and death of a conscious person.",1
"So then how do you know that abortion isn't in the plan then? If as you say we have ""VERY LIMITED PERSPECTIVE""",1
"So, Steeeeve, I take it you are not for a FAIR society?   Is an unfair society a moral society? Please explain. I find it difficult to comprehend.",1
"So, Stststeeeee and OS, you don't like for Americans to have health care like the civilized world has?",1
"So, if having children isn't a requirement fro marriage, then gays should be OK, right?   If it is what it is all about, if you marry a woman who is incapable of having children, even with scientific methods, then you are not really married?   What about lesbians? They can have childre, with a little help from the local sperm bank. In facst, they can BOTH get pregnant. Does tht mean that a marriage between 2 lesbians is twice as valid?   What if a couple of gay men adopt? Then is their marriage valid?   If I have a vasectomy, am I divorced?   You are confusing me. Please explain.",1
"Some claim, that Darwin's Evolution theory is an imaginary fairytale as others claim that Cathlic Genisis is a make-belive pack of lies. No one is right. Human life on earth was created by aliens manipulating already existing genetic materials.   PS My post is by no means intended as a serious opinion on the subject and should be treated as such. We alreadly live in strange enough word and this debate is pointless per se.",1
"Soooo, um, pregnancies are solely a factor of a woman's behavior, eh?   No males involved?   Um, have you ever been exposed to any level of sex ed?",1
Sorry baby the story was in the religion of peace land. Your strawman is burning.,1
"Sounds like an abortion bill amendment to restrict all travel by minors is needed by those demanding that young girls give birth after being impregnated by rapists, fathers, uncles, etc. Might as well include adults, just to simplify matters and enhance state police power. Bubbah will be pleased.",1
Sounds like my 9mil. is more secure under my bed in hands reach.,1
"Such an argument is irrelevant. Your side has never once explained why magazines that hold more than 10 rounds of ammunition are somehow ""evil"" and unfit for ownership by non-police and military personnel.   Nice try thimble head, but you fail again.   Can you prove even a single example of a criminal being unable to get their hands on a 15 round magazine after they were banned, to back up your argument?   Or maybe you'd prefer to explain why absolutely no honest citizen, who might be a victim of violent crime, doesn't deserve to have access to a magazine that holds more than 10 rounds of ammunition?",1
"Supersport, where art thou now...   Bah, who am I kidding. Of course he won't come over here...",1
"Taking away peoples right to an abortion is a great idea !!   People are confused and don't really know they want a kid, they just think they don't. It will all be alright after the kid arrives, .. they will discover we know best and keep and love and shelter these kids in a nurturing way. We know best and we know that none of them will ever just end up in a trash can or droped off at the local childrens home to join the thousands of other unwanted kids. None will ever become a pawn in a divorce situation, nore will any of them be sold into child slavery or prostitution.   How do we know all this ? .. We just know people who don't think they are ready for or want a kid really do !!   They will love and nurture it and all will be well.",1
"Talk about incoherent wishful thinking. Instead of unsubstantiated claims and baseless attacks, why don't you provide, oh, I don't know, mybe some peer-reviewed EVIDENCE? You know, that little old thing that is required for anyone to take your wild claims even remotely seriously?",1
That isn't the arguement your buddy made. He claimed guns could be controlled by dogs and snakes and stuff like that.   Do you have any examples of dogs or snakes controlling drugs and going on rampages and blowing folks heads off? Even claimed the dog was mournful for his bereaved master. He didn't mention how the snake felt   Also said something about robots and guns but didn't have any examples to wow us with. Do you?,1
"That seems reasonably likely, happens to a lot of people.   Umm, you're the one questioning whether the environment can cause cancer? The ""Evolutionist scientists"" you despise so much are the ones publishing papers about the environmental causes of cancer.   Cancer isn't ""selected"", people who get cancer often die and have no more children...   Think before you post next time? Or is that too much to ask?",1
"That's not evolution, that's abiogenesis.   Human memory? How long do you suppose that is?   Decide? Now you're pulling our legs. The rest of the ape family will never evolve into humans. Btw we are apes.   Simply not true. Your sources are lying to you.   Truer words were never spoken.   Except most people with a scientific background reject the supposed evidence against evolution and for good reason, it doesn't exist.",1
The critical factor here is punishing women.   Women must be punished. For whatever strikes the fancy of Cybererratus.,1
"The culprit is menopausal hotflashes from us aging boomers.   More ppl and animals die worldwide from exposure to cold than heat, plus added C02 will be boon for flora.",1
The deafening screech of moving goalposts. DC is not the argument here.   YOU claimed the following:   You were wrong. Eat your crow like a good little boy.,1
The debate has been settled a long time ago. and also about dragons!,1
"The framing of the argument is designed to present crime infliction vs crime prevention in order to elicit a response. One is led to a conclusion based on the limited information presented. As such, firearms use other than the ones presented are indeed relevant, unless you intend your factoid to exist in a vaccuum devoid of analysis.   You might also note that Kitchen knives are more often used for crime than for self defense. Would you believe additional information on kitchen knives would be relevant, or would you have all the information necessary to make a policy decision?",1
"The inanity in defence of guns continues unabated. The poor shooter probably thought, quite innocently, that his fellow countrymen might be about to shoot him with their concealed carries, he shot them first, a perfectly reasonable response.",1
"The last known passenger pigeon died in 1914. Your attempt to inflame the discussion fails on the grounds of utter stupidity. Might as well be asking if he bagged a tasmanian tiger, or a chupacabra, or the mothman.",1
"The only thing ""imposing"" that view is evidence and logical necessity, though it is true Creationists are impervious to either. Y'all can deny reality as much as you like, it still comes back to bite you on the XXX.",1
"The only thing he has faced has been kangaroos, the mirror and flying springs from the scale",1
The question in the post was about countries not states the USA. So what does your reply have to do with the topic of this post?   Besides nothing!,1
"The same way, for the woman shot at the guy not when she was in the shower but afterwards and what good did it do to her ?   Maybe she was sohhhhhhhhhhh ugly that the poor guy ran away.   Do you have pictures of her, by the way?",1
There are certainly more people who think that species evolve from earlier species than there are than people who think species evolve from later species.,1
"There's alot to be said about it(hobby)but it is also a right,a protected right ,and   I would not give up my guns;and I'm not alone.First it starts with guns than freedom of speech.Then the brownshirts march in the streets.All that agree raise your right arm and say HEIL OBAMA!!",1
This is more of a creationist circlejerk than an actual discussion.,1
This rates an 8 out of 10 on the hypocracy scale. Weren't you just scolding people both for using false analogies and for citing emotionally laden imagery for political purposes? Tsk tsk.,1
"Too hard of a question... Pass.   There'd be no need for an 'Abortion' forum on this board.   His (my) name would be Mickey Jones?   Easy... One of them would be sterile.   Yes, No, and maybe so.",1
"Two answers: they were either of the ant kind and didn't eat wood until they underwent hyperevolution after the landing of the ark, or they were placed in a suspended state of hibernation by 'Awlmighty Gawd' (only two - one male and one female, in spite of the fact that termites don't actually propagate that way). It is, after all, the word of Gawd, as revealed in the wholly babble.",1
"Very poor argument. Theft is not commensurate with a woman's right tow own her own body. Of course, according to your theft argument, a woman's bodily resources ARE STOLEN from her by a fetus, by a pregnancy. Guess it works after all.   If a woman does not grant a fetus access to her bodily resources, it is theft, pure and simple.",1
"We all agree that abortion is ""killing"". Killing something that has yet to become self aware is different IMO. Funny you request an open ""mind"". My point is that it ain't a human being if it ain't got no mind. That's why they unplug you when you're brain dead.",1
"Well it came from somewhere and presumably changed as it went along.   Careful there that ones been clearly shown to be the case - in a laboratory environment to boot. Not to mention in the form of a hydrogen bomb!   You mean that the planets and stars have always existed? Really - so how come we see stars being made in nurseries via the Hubble telescope.   So you don't believe that life had an origin! WOW so you think its always been present on the Earth? Not even the bible goes that far! And you fail to account for the observation that there IS life.   Thats not an evolutionary theory, at least not a scientific one. Kinds is a theological construct not a biological one and MOST creationists use the KINDS thing as a support for their arguments.",1
Well speed is homegrown and the profits stay within the US. Then there is the productivity benifits of having a jacked up population that never sleeps and can do manual tedious labor for days on end,1
"Well, I am in good company.   See you in hell then before it freezes over.   Gee! the power of the documentary, it caused global cooling. so the pen is mightier than CO2",1
"Well, that's disappointing.   I though the congratulations were for me (17th wedding anniversary yesterday).   Okay, I suppose a woman's right to choose might be as important. Congrats!   Smiley",1
"000 years or so."" Well, ya know, if you actually, oh I don't know, VISITED THE SITE, you'd see that the \friendlyatheist.com\"" is a blog-like page (and not the one that is actually giving the info on the evolutionary migration of humanity) and it gave a link to the actual website that we are talking about (the second link I gave): http://www.bradshawfoundation.com/journey/ But then  maybe we're expecting a little too much from a creationist.Oh  there's no hypocrisy involved  just you being your usual self and not even looking at the actual information (or  more likely  looking at the information and then deliberately playing dumb).""",1
"Well, you know. I always like to get my scientific information from a ""...non-profit, Christ-centered, non-denominational ministry dedicated to upholding the authority of Scripture from the very first verse!"" Read Nature or Science? Nah! Read journals of evolutionary biology, genetics, microbiology, molecular biology, paleontology? Nah! Or read scientific magazines with articles by leading scientists like Scientific American? Nah! Or read books by leading scientists or respected science writers? Nah! All I need is that ministry that upholds scripture.",1
"What about them? Is this a question?   Um. Have you read Leveticus? And I mean, read it. Not skimmed it.   Because, God loves everybody. Are you reaching?   And what does fast and loose mean? I'm confused. I think you are trying to label me.. but I'm not quite sure what I'm being labled as.   What part about people burning in hell for eternity?",1
"What if they do pass the federal amendment would then still agree with them then? If we are locked out permanently, which the christianist seek to do, then why not? The gay personals are filled with married men wanting discret meetings.",1
"What is incredible is that this is probably the most enlightened response I can expect from this crowd.   I know that schmuck, that's the point. The Egyptians were trying to preserve the bodies and under the best of circumstances look how they deteriorate. Now ask yourself this genius, how long does it take for a bone to fossilize? And does a fossilized bone become immune to the elements and deterioration over millions of years when even steel corrodes from the alkali in the earth?",1
"What is the reasoning behind one gun a month? So that way you can't fully arm a monkey all in one day (a gun in each hand, a gun in each foot, and a gun on the tail)!",1
"Where is the evidence for an American-style ""culture of fear"" in India? An op-ed from a Detroit-based member of a rightwing thinktank shouting that they need guns, just doesn't cut it.",1
"Where's the smileys? This is a joke, right?   My sons have owned their own guns since they were 11 years old. Of course I bought them, but I bought their shoes, too.   Maybe my mind ain't right on this one.",1
"While we're on the subject, I've managed to conclusively disprove Intelligent (sic) Design. It's actually a remarkably simple thing to do when you realise that Nature is just far too complex to have been designed.   Look around you. We humans are perhaps the best designers that we know of. Look how crude are the things we make: the filthy, inefficient combustion engine; the computer, unable to make decisions of its own and unable to feel emotions; the microwave, unable to cool anything like a tasty meal. We are, at best, crude emulators of Nature.   No. No designer could possibly have kept track of all the interlocking wonders of the natural world, therefore there can't possibly have been one.   Also, the chances of a designer appearing ab initio in the Universe are of the order 1 in 5x10^90871. I worked it out.   I'll let the Discovery Institute know.",1
"Who knows? Maybe the dudes went to the shooting range close by LAX and didn't go home. The fact is they made up some bogus bullcrap to prosecute when there was nothing illegal. What probable cause was there? None. I had buddy of mine arrested because he was posing with legally held firearms that someone at his college ""ratted"" him out on him having ""illegal"" ones. There was nothing illegal but he was a. thrown in jail. b. spent thousands in lawyer fees c. never got his guns back. c. had to leave his position as student body president...and the police? ""We are sorry about that. Oh well."" You see what I mean? Gotta love LAPD.",1
"Why would anyone want to get to Heaven? Archangel and people like him would be there, praying and chanting 24/7 . Thanks but no thanks!",1
"With all of the drunks running around, you'd think everyone would know how to treat someone for alcohol poisoning or being run over by a car, wouldn't you.   Sometimes I'm certain that your elevator has never seen the penthouse.",1
"Wonderful... As soon as the Christians get in, it'll be ""morals for everyone."" They don't seem to realize that their morals don't necessarily apply to everyone.",1
"Wooh!   A bunch of shot up bodies are drivel.   Nice, really nice, Sarge!",1
Worse yet what if the sperm has penetrated the egg and fertilization will clearly take place in short order but one stops the process before the genomes are integrated?????????,1
"Wow BIOLOGISTS have been working on strteches of DNA of previously unknown function and found what they went looking for - function. That sure knocks genetics and evolution off its feet. Yep no question about it at all. Darwin will be trashed when junk DNA is explained, all his predictions about junk DNA being functionless will be falsified. Oh, oh wait a second. Darwins theory and the NDS make zero predictions about ""junk"" DNA! Guess that if one has nothing to falsify then falsification is pretty unlikely.",1
"Wow! sorry for making a little light on a touchy subject. ""we are all monkeys"" was meant to be a joke and I am a catholic, because I was baptized catholic, but I don't have to believe that Jesus saved anyone because I don't know if he did and I don't really care. All I care about is today and tomorrow and relax, you can't go around freaking out all the time. And someone, who ever said we don't have tails, well here is an evolution tid-bit for you, elephants don't have thick course hair anymore either... is that called??? evolution? I think we did have some sort of stubby tail at one point and that's where I think we got our ""Tail-bone"" from. I am just kidding, but relax. Anyone who gets all huffy-puffy about what I think... well, then you are a monkey.   Nikki",1
"Wow, a thread that treats me like a XXXXX by spewing absurd propaganda at me, that's compelling and wins my sympathies. Well done old chap.",1
"Wow, what a great argument! We can use the same ""logic"" for rabbits: take their current population and doubling rate and ""prove"" they didn't even exist 100 years ago!   I love those ""common sense"" arguments.",1
"Wow.   Who knew the entire theory of evolution could be destroyed in a 2 page comic book?   I guess when dealing with Creationist and half truths, the KISS motto is best.   Waxy",1
"I think the court decision in Nunn vs. State of Georgia did the best summation of this right!"" Yeah, all liberals love overturned court cases that never saw the light through the appeals process. I think Ohio and it's Constitution finally prevailed and now they carry open or concealed.You wasn't on that Cessna were you?",1
"Yeah, it is really difficult to cut and paste a news article onto the forum. Look at the gun page, he is nothing more than a bot.",1
"Yeah, that's probably what Stalin and Hitler said at first too. They were also big fans of 'gun-control'. 'Gun-control' works great.. especially in countries with fewer freedoms and/or socialist governments. I read somewhere that in Japan that the police can (and do) visit you twice a year at your home unannounced to question you about your activities. And yet, people still die at the hands of criminals there like anywhere else.   Sorry, you assume that because the 'law-abiding' abide by these laws that that will somehow affect the actions of those that disobey the laws. Doesn't work that way. You liberals are always quick to blame inanimate objects for the actions of the irresponsible. But then, liberalism is all about excusing the behavior of the irresponsible.",1
"Yeah. Funny thing about that.   NONE of what you quoted includes any discussion of money raised...   They organized marches. Yes.   They had phone banks for the purpose of persuading undecided voters. Yes.   But no mention of money raised...   And don't get me wrong. I am against the organizing of marches and the phone banks.   But if we're going to start indicting on that as well, please let me know cause the list of ""guilty churches"" just got a heck of a lot longer as opposed to just listing ones which had generated ""$190,000"" directly, and lots more from individual church members.",1
Yes but of course was that rreally a consious choice? I see sarcasm but no real answer that is credible.......seesh if I wanted srcasm I would have watched the Orielly factor. (oh wait thats yelling and bicering) knida like politics! (oops sarcasm hehe),1
"Yes that would solve the problem wouldn't it,worked the first time around,I say that because we (U.S.)are compared to the wild west.   But be they whites,Blacks,Reds,or pi** purple shoot a few that try to detain or threaten you, yeah I think they will back off unless they are prepared to go to war.",1
"Yes they did: ""...it ate itself.""   No wonder they're extinct...",1
"Yes, because atheists love it when New Orleans gets drowned in water and thousands die. Hell, I know I'm throwing a party tonight, going to get my atheist friends over, and my pagan brothers to. Maybe a couple of beers, some dogs on the grill, all topped off with us ******* on a crucifex.   Grow up.",1
"Yes, but if true it would certainly make the investigation go easier and the repair of other bridges faster and cheaper. Ban gay marriage - your bridges never collapse - imagine that!",1
"Yes, he threw the ID camp a bone.   Tell us, Monty - what have the ID 'scientists' been doing to look for design?   I mean besides reading other people's research and proclaiming ""See! Design!""?",1
"Yes, it's a common problem that nutjob parody posts can be hard to distinguish from sincere nutjobs posts. This is an artifact of how utterly ridiculous the nutjob position is.",1
"Yes, it's been supressed. Only 14 people knew it before some brave soul tortured them until they confessed the horrible truth!!",1
"Yes, well thats usually the way it works. Kinda hard to enslave everybody when they are packing heat.",1
"Yes, you also have to admire his philosophy on this: go against my opinion and physical harm will befall you.   Who needs reason when you can threaten your opponents with death?",1
You betcha. Even JP who usually can defend such stuff has failed. VOR doesn't even bother (not surpisingly consider it requires brain usage)   The mere fact they let him do that is damning aganist the Vatican.,1
"You can't create an artificial minority, wave a magic wand and declare that they should be granted a special status. That not how it should works.",1
"You crack me up.   That was a nice rant that had absolutely nothing to do with anything. The essential question is not what various religous leaders have said about the issue, but what the Bible says about the issue.",1
"You ever get the impression that WW isn't actually a person, but one of those bots that is designed to participate in conversation in ways vaguely resembling one, but lacking the essential characteristics of diversity of response and the ability to follow an argument?",1
"You guys are going WAY overboard on this. The changes to the board of education standards will NOT materially change the way evolution is taught in Kansas, nor does it allow the teaching of creationism or intelligent design in our classrooms.   Our districts scientific advisory board says the changes to the curriculum make it ""more factually accurate"", and even the folks who drafted the original curriculum could find no factual fault with the new draft.   The chicken littles out there need to get a grip.",1
You haven't got a point. You're so far from having a point that you make completely blunt things look dangerously pointy.   People who believe the Genesis account of creation are barkingly delusional and nobody else has any duty to humour them in any way with the possible exception of preventing them from harming themselves on pointy things.,1
You know what I find amusing here...your entire argument revolves around how it will affect your wallet. Forget about the lives of the people who are denied rights in this country that you take forgranted. That is the true christian-American spirit isn't it? Oh how proud our forefathers would be if they could see us now...oh wait...most of them owned people...nevermind.,1
"You know, you and Saddam may have more in common than you might have thought.   But really, I think they may be on to something with Sharia Law. If you steal, they cut off your hand. Pretty good deterent. If you do drugs they execute you. If you commit adultery they stone you to death. But Saddam thought that Sharia law was too harsh to be used in general practice.",1
"You mean I can get pregnant all by myself! COOL! Out with the men. They have been ticking me off for YEARS!   Well, where should we draw the line with men? At what point is it OK for the government to take control rather than letting men make choices for their bodies?   For me. Nothing less than I ALWAYS MAKE MY OWN CHOICES FOR MY BODY is acceptable and anything else is violation.",1
