Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"CHANDLER: I thought if I littered, that crying Indian might come by and save us.","RACHEL: Chandler, what are you doing? There is a trash can right there!
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I thought if I littered, that crying Indian might come by and save us.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I thought if I littered, that crying Indian might come by and save us.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I thought if I littered, that crying Indian might come by and save us.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""littered"" and ""save us"" are ironic and unexpected in this context, as the ""Crying Indian"" is a symbol of environmental protection and conservation. The use of these words in","From the input sentence, I've extracted the following contextual cues that could indicate sarcasm:

1. **Topic**: The topic is environmental pollution, specifically littering, and the ""Crying Indian"" ad campaign, which is a well-known anti-littering public service announcement.
2. **","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""littered"" and ""save us"" are ironic and unexpected in this context, as the ""Crying Indian"" is a symbol of environmental protection and conservation. The use of these words in"
DOROTHY: It's a musical Rose,"ROSE: What kind of a movie is this Dorothy?
",GOLDENGIRLS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: It's a musical Rose\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: It's a musical Rose\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: It's a musical Rose\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""musical"" (implies that Rose is not a typical, non-musical entity)
* ""Rose"" (a specific, unexpected noun that may indicate irony or exaggeration)

**","From the input sentence, I can extract the following contextual cues for sarcasm detection:

* **Topic:** The topic is likely a movie or a film, specifically ""Romeo and Juliet"", as ""Rose"" is a common nickname for the female lead, Juliet.
* **Context:** The","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""musical"" (implies that Rose is not a typical, non-musical entity)
* ""Rose"" (a specific, unexpected noun that may indicate irony or exaggeration)

**"
"PENNY: Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.","AMY: That bitch is crafty.
 BERNADETTE: You think?
 AMY: Of course. How does the cheetah attack a herd of wildebeests? By going after its weakest member.
 BERNADETTE: Well, what makes me the weakest member?
 AMY: Your trusting nature coupled with your teeny-tiny body. You wouldn't last a minute on the Serengeti.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.\n\n        ""}]","What a delightful example of sarcasm! Here are the linguistic cues I've extracted to help detect the sarcasm:

**Keywords:**

1. ""Okay, Amy, you're being silly"" - This phrase sets a tone of playful criticism, which is a common precursor to sarcasm.
2. ""I'm not","What a delightful input!

Here are the contextual cues for sarcasm detection:

**Topic:** The topic is Penny's reaction to Leonard's new girlfriend and her excessive makeup usage.

**Context:** The conversation is likely taking place among friends, possibly at a social gathering or a casual setting. The tone is lightheart","What a delightful example of sarcasm! Here are the linguistic cues I've extracted to help detect the sarcasm:

**Keywords:**

1. ""Okay, Amy, you're being silly"" - This phrase sets a tone of playful criticism, which is a common precursor to sarcasm.
2. ""I'm not"
DOROTHY: The liberarche marquee at Caesar's palace,"DOROTHY: Whop, it is really coming down.
 ROSE: Whats coming down?
",GOLDENGIRLS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: The liberarche marquee at Caesar's palace\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: The liberarche marquee at Caesar's palace\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: The liberarche marquee at Caesar's palace\n\n        ""}]","A fascinating input!

To extract linguistic cues for sarcasm detection, I'll analyze the sentence:

**DOROTHY: The liberarche marquee at Caesar's palace**

Here are the linguistic cues I've identified:

1. **Unusual word choice**: ""Liberarche""","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to entertainment, specifically a casino or a hotel (Caesar's Palace).
2. **Context**: The sentence is likely part of a conversation or a review about","A fascinating input!

To extract linguistic cues for sarcasm detection, I'll analyze the sentence:

**DOROTHY: The liberarche marquee at Caesar's palace**

Here are the linguistic cues I've identified:

1. **Unusual word choice**: ""Liberarche"""
CHANDLER: And I think my testicles may be in here too,"RACHEL: Do you guys have any exta ribbon?
 CHANDLER: Oh yeah sure, what do you need? We got lace, satin, sateen, rafia, gingam , felt.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: And I think my testicles may be in here too\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: And I think my testicles may be in here too\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: And I think my testicles may be in here too\n\n        '}]","When detecting sarcasm, linguists look for cues that indicate the speaker is not being serious or literal. Here are the linguistic cues I've extracted from the input sentence:

**Keywords:**

* ""I think"" - This phrase is often used to express uncertainty or tentativeness, which can","The input sentence is a dialogue from the TV show Friends, and it's a humorous and sarcastic statement made by Chandler Bing. Here are the contextual cues that suggest sarcasm:

1. **Topic**: The topic is Chandler's supposed injury or discomfort, which is a common theme in the show","When detecting sarcasm, linguists look for cues that indicate the speaker is not being serious or literal. Here are the linguistic cues I've extracted from the input sentence:

**Keywords:**

* ""I think"" - This phrase is often used to express uncertainty or tentativeness, which can"
"ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.","PHOEBE: Okay, well Ross, what is this really about?
 ROSS: Look, this is my home and I want to be able to come and go whenever I want!
 PHOEBE: Okay, I will find someplace else to do the rest of my appointments. I just don't know what the big deal is!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.\n\n        ""}]","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""big deal"" (a common phrase used to convey that something is not a big deal, but rather a minor annoyance)
* ""naked, greasy strangers"" (the","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic is the speaker's (ROSS) preference for a comfortable and private living environment.

**Context:** The context is a conversation about sharing an apartment with others, likely a roommate or multiple","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""big deal"" (a common phrase used to convey that something is not a big deal, but rather a minor annoyance)
* ""naked, greasy strangers"" (the"
BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,"LEONARD: The surf and turf sounds good.
See if they corn on the cob.
 BERNADETTE: Guys!
We're trying to get him out of here, not you in.
 RAJ: You're wasting your time.
Just please, leave me alone.
 HOWARD: Now what?
 LEONARD: I don't know.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.\n\n        ""}]","From the input sentence, I've identified the following linguistic cues that suggest sarcasm:

1. **Keywords:** ""We're all thinking it"" is a phrase that implies a collective understanding or agreement, which is often used to convey sarcasm.
2. **Rhetorical device:** The use","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a conversation or discussion about someone's behavior or actions.
2. **Context**: The context suggests that someone has done something that has caused annoyance or frustration, and the","From the input sentence, I've identified the following linguistic cues that suggest sarcasm:

1. **Keywords:** ""We're all thinking it"" is a phrase that implies a collective understanding or agreement, which is often used to convey sarcasm.
2. **Rhetorical device:** The use"
"PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.","PERSON: It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there.
 PHOEBE: Knock, knock, knock.
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""Ah, oh"" - These words are often used as filler words or interjections, which can indicate a lack of enthusiasm or sincerity, hinting at sarcasm.
2. **Rhetorical","Based on the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is a phone call or communication, as the person is asking someone to ""come in"" and then to call them back.
2. **Context**: The context is likely","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""Ah, oh"" - These words are often used as filler words or interjections, which can indicate a lack of enthusiasm or sincerity, hinting at sarcasm.
2. **Rhetorical"
RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.,"PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago.
 RAJ: It was, and I may have made it seem like a bigger deal than I should have.
 PENNY: Yeah, and Leonard and I are engaged now, and I'm just hoping we can put this whole thing behind us.
 PERSON: Mm. I'd like that, too.
 PERSON: Yeah, I thought I'd be okay with it, but then I saw how pretty you are.
 PENNY: Oh, that's so sweet.
I mean, look at you-- you are gorgeous.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Kind of"" - This phrase is often used to soften the tone of a statement, making it sound more casual and informal. In this context, it may be used to downplay the speaker","Here are the contextual cues I've extracted for sarcasm detection:

1. **Topic**: The topic is a conversation about a person's attractiveness and their ability to attract multiple partners.
2. **Context**: The context is a social conversation, likely between friends or acquaintances, where the speaker is","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Kind of"" - This phrase is often used to soften the tone of a statement, making it sound more casual and informal. In this context, it may be used to downplay the speaker"
"PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.","PERSON1: (chimes) Wisten to me.
Not westauwant; westauwant.
 PERSON2: (chimes) I don't know what you mean by ""not westauwant; westauwant.""
 PERSON1: See? Total cwap.
You suck, Siwi.
 RAJ: Hey, don't talk to her like that. 
She's a lady.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.\n\n        '}]","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in this input sentence:

1. **Keywords**: ""Well"", ""wady"" (instead of ""guy""), ""junk"" (instead of ""valuables""), and ""Cwaigswist""","What a delightful sentence! Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** The topic is likely related to a person's personal property (junk) and an event (taking pictures) that occurred the previous night.

**Context:** The context suggests that PERSON1 is","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in this input sentence:

1. **Keywords**: ""Well"", ""wady"" (instead of ""guy""), ""junk"" (instead of ""valuables""), and ""Cwaigswist"""
SHELDON: He does it all the time. He's a cornucopia of social awkwardness.,"LEONARD: Right.
 AMY: That's not true of all bars. Juice bars, for example.
 SHELDON: Oh! Good point, Amy.
Yeah, building on your premise, Leonard could frequent sushi bars, salad bars, oyster bars, the Apple Genius Bar... What are you doing?
 LEONARD: Keep going. I'm listening.
 AMY: That was rude.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: He does it all the time. He's a cornucopia of social awkwardness.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: He does it all the time. He's a cornucopia of social awkwardness.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: He does it all the time. He's a cornucopia of social awkwardness.\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Keywords**: ""cornucopia"" is an unusual word to use to describe someone's social awkwardness. It's an exaggeration and an idiomatic expression, which can be a marker of sarc","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a person, referred to as ""he"", who is being described as socially awkward.
2. **Context**: The context is a conversation or discussion about this person's social","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Keywords**: ""cornucopia"" is an unusual word to use to describe someone's social awkwardness. It's an exaggeration and an idiomatic expression, which can be a marker of sarc"
